observation_id,date,region,soil_type,crop_type,avg_temperature_c,avg_humidity_pct,rainfall_mm,primary_pest_type,pest_severity_score,pest_count_per_plot,treatment_recommended
OBS-00259,2022-08-22,East_Region,Loam,Barley,14.3,47.4,22.9,Aphids,Low,0,0
OBS-00260,2022-05-14,East_Region,Silt,Rice,20.9,39.6,3.5,Whiteflies,Low,1,0
OBS-00261,2023-09-07,South_Region,Sandy,Rice,36.7,35.9,38.3,Whiteflies,Medium,5,1
OBS-00262,2022-02-25,East_Region,Loam,Tomato,26.5,71.4,45.3,Whiteflies,Medium,4,1
OBS-00263,2022-07-05,West_Region,Loam,Tomato,16.8,42.9,4.6,Whiteflies,Low,3,0
OBS-00264,2022-04-19,North_Region,Clay,Soybean,18.4,67.2,5.6,Whiteflies,Low,1,0
OBS-00265,2023-01-26,South_Region,Clay,Rice,17.1,46.1,27.1,Beetles,Low,0,0
OBS-00266,2023-10-27,East_Region,Silt,Barley,11.0,41.9,4.1,Armyworms,Low,1,0
OBS-00267,2022-04-17,West_Region,Loam,Barley,32.9,30.4,46.3,Blight_Spores,Medium,6,1
OBS-00268,2022-07-18,West_Region,Clay,Tomato,33.8,50.1,14.2,Blight_Spores,High,7,1
OBS-00269,2023-07-21,Central_Valley,Clay,Tomato,11.8,70.5,41.1,Blight_Spores,Low,3,0
OBS-00270,2023-08-13,West_Region,Loam,Rice,11.8,90.1,40.6,Whiteflies,Low,3,0
OBS-00271,2023-11-23,West_Region,Clay,Barley,27.9,35.3,28.0,Blight_Spores,Low,3,0
OBS-00272,2022-01-05,South_Region,Clay,Barley,16.0,85.7,22.0,Aphids,Low,0,0
OBS-00273,2023-10-01,Central_Valley,Sandy,Cotton,27.9,40.5,32.3,Blight_Spores,Medium,4,1
OBS-00274,2023-11-26,Central_Valley,Clay,Soybean,13.9,46.5,31.5,Blight_Spores,Low,0,0
OBS-00275,2022-05-31,North_Region,Loam,Corn,24.7,49.8,32.8,Blight_Spores,Low,1,0
OBS-00276,2023-06-09,West_Region,Loam,Wheat,32.3,54.7,25.4,Aphids,Low,1,0
OBS-00277,2022-08-15,Central_Valley,Clay,Barley,22.4,71.1,23.5,Blight_Spores,High,7,1
OBS-00278,2022-06-20,Central_Valley,Clay,Tomato,27.8,88.4,48.0,Beetles,Low,2,0
OBS-00279,2022-06-24,North_Region,Clay,Rice,28.0,69.3,32.8,Blight_Spores,Medium,4,1
OBS-00280,2022-01-04,South_Region,Silt,Rice,23.4,44.1,12.8,Blight_Spores,Low,1,0
OBS-00281,2022-08-20,West_Region,Clay,Rice,19.3,42.8,22.5,Armyworms,Low,0,0
OBS-00282,2023-06-03,North_Region,Clay,Rice,13.0,82.8,9.3,Beetles,Low,1,0
OBS-00283,2022-07-03,West_Region,Clay,Cotton,21.2,90.6,18.1,Armyworms,Low,3,0
OBS-00284,2023-01-31,East_Region,Loam,Corn,19.2,91.8,6.7,Beetles,Low,2,0
OBS-00285,2022-05-03,Central_Valley,Sandy,Rice,35.7,40.3,6.5,Blight_Spores,Medium,5,1
OBS-00286,2022-04-13,North_Region,Loam,Soybean,32.0,76.9,23.3,Whiteflies,Low,1,0
OBS-00287,2023-04-24,South_Region,Silt,Cotton,20.6,74.6,12.2,Blight_Spores,Medium,5,1
OBS-00288,2023-11-27,South_Region,Silt,Tomato,33.2,48.6,12.6,Armyworms,Medium,6,1
OBS-00289,2022-09-05,North_Region,Silt,Rice,30.7,77.9,21.0,Whiteflies,Low,1,0
OBS-00290,2022-01-06,North_Region,Loam,Barley,27.8,31.0,22.0,Blight_Spores,Medium,4,1
OBS-00291,2022-01-16,Central_Valley,Loam,Tomato,32.5,53.7,16.5,Blight_Spores,Medium,5,1
OBS-00292,2023-07-21,East_Region,Clay,Soybean,34.6,59.2,25.9,Blight_Spores,Low,2,0
OBS-00293,2023-11-03,East_Region,Loam,Tomato,24.4,59.3,5.7,Armyworms,Low,1,0
OBS-00294,2022-05-20,East_Region,Loam,Corn,37.9,55.9,34.6,Armyworms,Low,3,0
OBS-00295,2022-04-07,Central_Valley,Silt,Tomato,24.5,67.9,10.5,Blight_Spores,Low,1,0
OBS-00296,2023-07-22,South_Region,Clay,Cotton,19.5,64.9,17.6,Blight_Spores,Low,1,0
OBS-00297,2023-10-07,South_Region,Silt,Wheat,21.3,45.1,7.4,Blight_Spores,Low,0,0
OBS-00298,2022-04-14,South_Region,Silt,Rice,36.3,61.5,13.3,Whiteflies,Low,3,0
OBS-00299,2022-05-14,North_Region,Clay,Barley,17.4,91.8,30.3,Beetles,Low,3,0
OBS-00300,2022-12-06,North_Region,Silt,Wheat,38.0,65.7,38.3,Armyworms,Medium,5,1
OBS-00301,2022-11-20,Central_Valley,Sandy,Wheat,18.7,76.9,17.3,Beetles,Low,1,0
OBS-00302,2023-07-03,West_Region,Clay,Cotton,22.7,52.7,42.1,Whiteflies,Low,1,0
OBS-00303,2022-03-09,South_Region,Sandy,Tomato,18.1,67.0,18.2,Beetles,Low,2,0
OBS-00304,2023-09-01,East_Region,Clay,Tomato,11.9,49.7,46.9,Blight_Spores,Low,1,0
OBS-00305,2022-06-22,East_Region,Silt,Tomato,15.5,58.5,27.7,Aphids,Medium,5,1
OBS-00306,2022-10-16,East_Region,Clay,Wheat,16.2,83.0,12.9,Beetles,Low,1,0
OBS-00307,2023-02-25,Central_Valley,Silt,Wheat,34.2,55.2,41.9,Blight_Spores,Low,2,0
OBS-00308,2022-04-17,North_Region,Clay,Soybean,14.2,30.5,27.4,Armyworms,Low,2,0
OBS-00309,2022-05-30,South_Region,Sandy,Rice,21.5,82.3,6.5,Armyworms,Medium,4,1
OBS-00310,2022-05-10,Central_Valley,Sandy,Corn,29.9,75.9,39.4,Beetles,Medium,5,1
OBS-00311,2023-04-10,South_Region,Sandy,Barley,37.2,46.8,25.3,Aphids,Medium,6,1
OBS-00312,2022-03-18,North_Region,Sandy,Soybean,12.1,43.6,40.3,Blight_Spores,Low,0,0
OBS-00313,2022-08-07,East_Region,Sandy,Barley,16.8,58.9,19.0,Aphids,Low,2,0
OBS-00314,2022-05-20,Central_Valley,Clay,Soybean,38.6,43.2,11.2,Blight_Spores,Medium,5,1
OBS-00315,2022-06-28,East_Region,Loam,Barley,10.4,51.4,46.3,Armyworms,Low,0,0
OBS-00316,2022-01-05,West_Region,Clay,Tomato,15.3,78.7,11.7,Whiteflies,Low,2,0
OBS-00317,2023-06-30,Central_Valley,Loam,Corn,23.3,58.0,30.9,Armyworms,Low,1,0
OBS-00318,2023-11-13,West_Region,Sandy,Rice,16.6,30.4,15.3,Whiteflies,Low,0,0
OBS-00319,2023-11-20,South_Region,Loam,Tomato,10.4,72.9,36.1,Blight_Spores,Low,3,0
OBS-00320,2023-02-13,Central_Valley,Loam,Tomato,11.8,49.8,6.7,Whiteflies,Low,1,0
OBS-00321,2023-07-18,Central_Valley,Silt,Soybean,17.4,56.8,37.4,Blight_Spores,Low,0,0
OBS-00322,2023-05-12,East_Region,Clay,Wheat,25.9,76.9,25.6,Beetles,Low,3,0
OBS-00323,2022-02-06,Central_Valley,Clay,Barley,22.7,52.7,9.4,Aphids,Low,0,0
OBS-00324,2022-11-30,Central_Valley,Sandy,Soybean,26.9,85.3,13.3,Blight_Spores,Low,2,0
OBS-00325,2022-04-14,East_Region,Loam,Corn,14.2,70.6,3.6,Blight_Spores,Low,2,0
OBS-00326,2023-01-06,North_Region,Clay,Barley,28.3,92.3,17.6,Whiteflies,Low,3,0
OBS-00327,2022-05-31,South_Region,Clay,Rice,20.9,85.5,35.4,Blight_Spores,Low,2,0
OBS-00328,2023-04-25,Central_Valley,Sandy,Tomato,13.6,39.2,3.4,Beetles,Medium,4,1
OBS-00329,2022-04-15,South_Region,Sandy,Soybean,17.7,41.9,45.5,Whiteflies,Low,1,0
OBS-00330,2022-12-03,North_Region,Sandy,Rice,32.6,60.8,30.5,Whiteflies,Medium,4,1
OBS-00331,2022-08-12,South_Region,Sandy,Barley,16.8,68.2,30.7,Whiteflies,Low,0,0
OBS-00332,2023-09-25,Central_Valley,Loam,Rice,39.2,49.3,43.7,Blight_Spores,Low,0,0
OBS-00333,2022-09-21,East_Region,Silt,Rice,20.0,72.0,48.9,Aphids,Low,1,0
OBS-00334,2022-03-02,Central_Valley,Sandy,Cotton,35.0,56.7,12.5,Whiteflies,Low,1,0
OBS-00335,2023-06-11,West_Region,Sandy,Corn,24.0,69.1,34.6,Whiteflies,Low,0,0
OBS-00336,2022-11-13,West_Region,Silt,Corn,34.4,86.9,27.5,Beetles,High,7,1
OBS-00337,2023-05-25,South_Region,Loam,Barley,34.8,77.3,0.7,Blight_Spores,High,8,1
OBS-00338,2022-08-08,Central_Valley,Clay,Rice,33.9,44.1,21.6,Blight_Spores,Low,2,0
OBS-00339,2022-03-19,North_Region,Clay,Rice,27.8,80.8,6.8,Blight_Spores,Medium,5,1
OBS-00340,2022-08-19,West_Region,Loam,Barley,36.7,32.6,21.3,Aphids,Medium,4,1
OBS-00341,2022-05-15,South_Region,Sandy,Rice,30.6,82.4,41.5,Aphids,Low,0,0
OBS-00342,2022-08-26,West_Region,Silt,Rice,29.2,70.9,42.0,Armyworms,Low,3,0
OBS-00343,2023-01-19,West_Region,Silt,Corn,35.4,56.2,37.7,Whiteflies,Low,3,0
OBS-00344,2022-11-16,South_Region,Loam,Rice,30.1,76.3,38.6,Aphids,Low,3,0
OBS-00345,2022-09-22,North_Region,Loam,Corn,16.4,70.1,16.2,Beetles,Low,1,0
OBS-00346,2022-03-31,North_Region,Clay,Rice,15.2,80.0,5.6,Armyworms,Medium,4,1
OBS-00347,2023-07-23,South_Region,Silt,Soybean,27.5,77.7,31.4,Whiteflies,Medium,4,1
OBS-00348,2023-11-13,Central_Valley,Loam,Corn,21.6,83.0,18.4,Armyworms,Low,3,0
OBS-00349,2023-01-04,North_Region,Silt,Soybean,13.8,73.7,32.0,Aphids,Low,0,0
OBS-00350,2022-05-13,North_Region,Silt,Corn,11.4,50.9,31.7,Beetles,Low,3,0
OBS-00351,2022-02-02,Central_Valley,Silt,Barley,31.3,77.4,40.7,Blight_Spores,Medium,5,1
OBS-00352,2023-11-17,East_Region,Silt,Soybean,12.5,54.3,34.9,Blight_Spores,Low,0,0
OBS-00353,2023-02-21,South_Region,Loam,Tomato,38.1,55.9,41.4,Armyworms,Medium,6,1
OBS-00354,2023-07-04,West_Region,Clay,Barley,39.6,62.5,28.8,Whiteflies,Medium,5,1
OBS-00355,2023-01-13,North_Region,Clay,Cotton,19.6,88.7,26.9,Aphids,Low,2,0
OBS-00356,2022-12-06,Central_Valley,Sandy,Soybean,20.4,86.9,3.0,Aphids,Low,1,0
OBS-00357,2022-03-12,Central_Valley,Clay,Rice,29.6,46.3,19.9,Blight_Spores,Low,2,0
OBS-00358,2023-03-16,North_Region,Clay,Rice,34.7,46.9,4.2,Blight_Spores,Medium,4,1
OBS-00359,2023-04-26,East_Region,Silt,Barley,28.2,51.2,35.3,Whiteflies,Low,3,0
OBS-00360,2023-11-01,East_Region,Sandy,Soybean,37.2,70.6,43.0,Beetles,Low,2,0
OBS-00361,2022-12-14,West_Region,Sandy,Cotton,13.9,93.4,26.2,Beetles,Low,2,0
OBS-00362,2022-06-06,South_Region,Clay,Soybean,17.2,54.0,0.2,Beetles,Low,0,0
OBS-00363,2022-04-10,Central_Valley,Silt,Cotton,32.1,34.2,16.0,Whiteflies,Medium,4,1
OBS-00364,2023-11-15,North_Region,Clay,Soybean,34.6,56.0,9.4,Beetles,Low,3,0
OBS-00365,2023-07-29,Central_Valley,Clay,Barley,39.9,94.5,47.2,Whiteflies,Low,2,0
OBS-00366,2023-08-26,Central_Valley,Sandy,Wheat,32.5,63.0,12.1,Aphids,Medium,4,1
OBS-00367,2023-02-21,North_Region,Clay,Rice,19.1,52.9,46.3,Blight_Spores,Low,2,0
OBS-00368,2022-10-13,South_Region,Silt,Rice,18.6,57.6,27.2,Beetles,Low,0,0
OBS-00369,2023-11-18,East_Region,Loam,Barley,37.1,51.0,25.3,Armyworms,Medium,5,1
OBS-00370,2022-11-27,Central_Valley,Clay,Corn,39.4,77.5,33.4,Whiteflies,Medium,6,1
OBS-00371,2023-06-06,North_Region,Sandy,Corn,22.2,43.5,42.9,Whiteflies,Low,3,0
OBS-00372,2023-09-08,North_Region,Sandy,Tomato,33.6,81.4,21.8,Beetles,Medium,5,1
OBS-00373,2022-03-31,South_Region,Loam,Wheat,19.7,87.4,17.6,Armyworms,Low,2,0
OBS-00374,2023-01-15,Central_Valley,Sandy,Wheat,35.6,84.9,19.7,Blight_Spores,Low,3,0
OBS-00375,2022-07-01,North_Region,Loam,Cotton,22.6,43.1,1.3,Blight_Spores,Low,1,0
OBS-00376,2022-06-28,North_Region,Clay,Wheat,24.6,78.7,49.5,Beetles,Low,0,0
OBS-00377,2023-10-14,South_Region,Silt,Tomato,36.6,71.3,34.9,Armyworms,Medium,4,1
OBS-00378,2023-08-08,East_Region,Sandy,Corn,18.8,32.9,35.9,Beetles,Low,1,0
OBS-00379,2023-11-21,North_Region,Silt,Tomato,18.1,85.6,9.8,Armyworms,Medium,4,1
OBS-00380,2023-05-11,East_Region,Loam,Corn,18.9,49.2,39.2,Armyworms,Low,1,0
OBS-00381,2022-10-21,East_Region,Clay,Tomato,34.6,50.7,30.5,Armyworms,Low,2,0
OBS-00382,2023-05-22,North_Region,Sandy,Rice,21.6,36.2,37.2,Beetles,Low,1,0
OBS-00383,2022-06-08,North_Region,Loam,Barley,35.8,33.7,42.3,Blight_Spores,Low,3,0
OBS-00384,2023-06-19,Central_Valley,Loam,Barley,33.3,62.7,45.3,Beetles,Low,3,0
OBS-00385,2022-05-16,West_Region,Clay,Corn,14.4,73.5,43.0,Beetles,Low,0,0
OBS-00386,2022-12-07,North_Region,Loam,Corn,23.1,82.8,16.7,Aphids,Low,3,0
OBS-00387,2022-08-22,South_Region,Silt,Corn,38.7,57.6,11.2,Aphids,Low,2,0
OBS-00388,2023-08-30,South_Region,Loam,Soybean,26.4,75.9,6.6,Armyworms,Low,2,0
OBS-00389,2022-05-17,North_Region,Loam,Wheat,31.6,76.7,24.0,Armyworms,Low,2,0
OBS-00390,2023-02-14,East_Region,Clay,Rice,23.5,90.9,29.5,Beetles,Low,0,0
OBS-00391,2022-10-14,North_Region,Clay,Barley,15.1,91.9,35.0,Aphids,Low,1,0
OBS-00392,2023-02-27,Central_Valley,Loam,Rice,25.0,93.9,27.7,Aphids,Low,1,0
OBS-00393,2023-02-20,East_Region,Silt,Cotton,22.3,85.1,36.7,Aphids,Medium,4,1
OBS-00394,2023-09-04,Central_Valley,Sandy,Corn,10.5,66.1,48.5,Aphids,Low,1,0
OBS-00395,2022-06-11,Central_Valley,Silt,Barley,15.8,60.5,19.4,Armyworms,Low,2,0
OBS-00396,2023-06-23,North_Region,Sandy,Wheat,34.9,44.9,13.4,Blight_Spores,Low,1,0
OBS-00397,2022-10-15,Central_Valley,Loam,Wheat,18.3,81.6,48.4,Whiteflies,Medium,4,1
OBS-00398,2023-09-13,North_Region,Silt,Corn,10.5,56.8,19.2,Armyworms,Low,1,0
OBS-00399,2022-06-09,East_Region,Silt,Soybean,26.7,78.8,13.9,Aphids,Low,3,0
OBS-00400,2022-07-17,North_Region,Loam,Wheat,17.1,60.3,8.4,Aphids,Low,0,0
OBS-00401,2022-11-07,West_Region,Loam,Wheat,31.1,33.5,42.1,Armyworms,Low,1,0
OBS-00402,2023-09-17,West_Region,Clay,Corn,20.5,88.1,2.8,Armyworms,Low,3,0
OBS-00403,2023-03-10,East_Region,Clay,Barley,28.0,37.4,10.0,Blight_Spores,Low,3,0
OBS-00404,2022-02-18,Central_Valley,Silt,Barley,32.8,74.7,8.9,Whiteflies,High,7,1
OBS-00405,2023-06-20,North_Region,Loam,Cotton,21.8,87.1,8.3,Blight_Spores,Low,3,0
OBS-00406,2022-05-04,West_Region,Sandy,Tomato,20.7,68.6,15.0,Whiteflies,Low,2,0
OBS-00407,2022-07-18,East_Region,Sandy,Cotton,22.4,62.0,27.1,Aphids,Low,0,0
OBS-00408,2022-03-09,South_Region,Loam,Rice,27.4,44.6,7.1,Beetles,Medium,4,1
OBS-00409,2023-01-28,East_Region,Silt,Cotton,36.6,90.2,16.7,Whiteflies,Medium,5,1
OBS-00410,2023-01-11,West_Region,Loam,Tomato,19.2,39.3,22.4,Armyworms,Low,2,0
OBS-00411,2022-10-10,East_Region,Silt,Rice,17.9,48.0,48.5,Armyworms,Low,0,0
OBS-00412,2022-01-14,Central_Valley,Silt,Rice,12.1,91.3,45.5,Whiteflies,Medium,4,1
OBS-00413,2022-04-07,Central_Valley,Sandy,Cotton,27.7,84.5,38.8,Aphids,Low,2,0
OBS-00414,2023-01-26,North_Region,Silt,Soybean,27.5,87.4,37.8,Beetles,Low,3,0
OBS-00415,2022-05-04,East_Region,Sandy,Soybean,18.9,50.2,38.3,Armyworms,Low,0,0
OBS-00416,2023-09-07,South_Region,Loam,Rice,22.8,86.3,47.4,Whiteflies,Low,0,0
OBS-00417,2023-06-16,North_Region,Clay,Barley,38.9,33.5,34.3,Whiteflies,Low,2,0
OBS-00418,2023-03-08,North_Region,Clay,Rice,32.3,59.6,25.7,Blight_Spores,Low,3,0
OBS-00419,2023-08-13,Central_Valley,Sandy,Soybean,19.8,71.9,26.5,Armyworms,Low,0,0
OBS-00420,2022-04-08,West_Region,Sandy,Corn,26.6,63.7,17.7,Armyworms,Low,2,0
OBS-00421,2023-06-02,Central_Valley,Silt,Barley,11.3,75.1,6.2,Beetles,Low,0,0
OBS-00422,2022-03-01,West_Region,Silt,Tomato,13.8,30.1,28.8,Aphids,Low,1,0
OBS-00423,2022-09-13,Central_Valley,Silt,Wheat,17.1,72.8,40.7,Aphids,Medium,4,1
OBS-00424,2023-04-10,East_Region,Sandy,Corn,39.5,39.2,46.4,Beetles,Low,3,0
OBS-00425,2022-03-09,East_Region,Sandy,Rice,28.6,46.0,20.7,Blight_Spores,Low,2,0
OBS-00426,2023-06-15,East_Region,Loam,Rice,32.1,63.8,31.3,Armyworms,Medium,4,1
OBS-00427,2022-01-25,West_Region,Clay,Wheat,37.5,85.8,22.4,Aphids,Medium,5,1
OBS-00428,2022-03-14,South_Region,Silt,Tomato,10.8,77.3,11.6,Blight_Spores,Medium,5,1
OBS-00429,2022-03-29,South_Region,Sandy,Cotton,19.9,59.0,15.1,Aphids,Low,0,0
OBS-00430,2022-12-26,East_Region,Silt,Barley,38.7,45.6,32.8,Armyworms,Low,3,0
OBS-00431,2023-06-05,South_Region,Sandy,Cotton,10.8,60.1,15.0,Armyworms,Low,1,0
OBS-00432,2022-05-05,Central_Valley,Sandy,Cotton,39.3,35.8,22.7,Whiteflies,Medium,4,1
OBS-00433,2022-08-30,Central_Valley,Silt,Soybean,28.2,74.5,3.8,Armyworms,Medium,4,1
OBS-00434,2022-01-25,West_Region,Sandy,Tomato,28.2,80.3,7.3,Armyworms,Medium,4,1
OBS-00435,2023-07-19,North_Region,Loam,Rice,36.1,66.5,14.2,Armyworms,Medium,6,1
OBS-00436,2022-09-16,North_Region,Silt,Wheat,19.6,89.0,25.4,Armyworms,Medium,5,1
OBS-00437,2022-10-19,North_Region,Loam,Wheat,17.7,49.0,23.5,Blight_Spores,Low,0,0
OBS-00438,2022-06-09,East_Region,Sandy,Soybean,12.1,66.4,25.2,Armyworms,Low,1,0
OBS-00439,2023-06-07,East_Region,Silt,Barley,32.7,51.2,37.6,Beetles,Low,3,0
OBS-00440,2023-05-11,West_Region,Sandy,Corn,37.3,58.6,7.5,Whiteflies,Low,2,0
OBS-00441,2022-09-01,North_Region,Silt,Cotton,36.5,89.8,16.6,Whiteflies,High,10,1
OBS-00442,2022-09-08,Central_Valley,Loam,Corn,30.3,50.5,49.2,Whiteflies,Low,0,0
OBS-00443,2022-09-29,South_Region,Silt,Barley,26.0,45.4,8.2,Whiteflies,Low,1,0
OBS-00444,2022-08-07,East_Region,Loam,Rice,38.3,77.0,47.0,Armyworms,Medium,4,1
OBS-00445,2023-02-14,South_Region,Sandy,Tomato,18.3,94.8,10.3,Blight_Spores,Low,3,0
OBS-00446,2022-03-22,Central_Valley,Loam,Soybean,35.3,38.3,23.5,Blight_Spores,Medium,4,1
OBS-00447,2023-10-25,West_Region,Loam,Rice,32.9,64.9,18.5,Aphids,Medium,5,1
OBS-00448,2022-11-20,South_Region,Clay,Corn,38.5,56.4,44.4,Armyworms,Medium,6,1
OBS-00449,2023-10-01,West_Region,Sandy,Corn,15.6,86.8,1.7,Beetles,Low,0,0
OBS-00450,2023-03-01,West_Region,Clay,Wheat,28.7,71.4,1.5,Whiteflies,High,7,1
OBS-00451,2022-04-04,East_Region,Sandy,Rice,25.7,42.2,8.3,Aphids,Low,2,0
OBS-00452,2023-07-15,West_Region,Clay,Soybean,11.8,61.3,29.6,Blight_Spores,Low,0,0
OBS-00453,2023-06-24,South_Region,Loam,Rice,12.8,64.7,24.3,Beetles,Low,1,0
OBS-00454,2023-01-05,South_Region,Silt,Corn,33.7,37.3,34.4,Beetles,Medium,4,1
OBS-00455,2023-01-03,South_Region,Loam,Barley,16.7,43.1,40.9,Blight_Spores,Low,0,0
OBS-00456,2022-11-27,South_Region,Silt,Tomato,17.1,50.8,32.9,Aphids,Low,1,0
OBS-00457,2023-04-18,West_Region,Silt,Soybean,24.2,79.9,1.1,Aphids,Low,0,0
OBS-00458,2022-01-23,North_Region,Loam,Corn,12.9,52.3,33.7,Blight_Spores,Low,1,0
OBS-00459,2022-06-30,South_Region,Loam,Rice,31.7,53.7,39.4,Aphids,Low,3,0
OBS-00460,2023-02-17,Central_Valley,Sandy,Barley,28.8,56.2,13.6,Aphids,Medium,5,1
OBS-00461,2023-12-02,East_Region,Clay,Soybean,36.1,62.7,25.6,Beetles,Low,3,0
OBS-00462,2022-04-11,West_Region,Silt,Wheat,24.5,38.0,2.1,Whiteflies,Low,1,0
OBS-00463,2022-12-01,West_Region,Sandy,Wheat,36.6,79.0,45.6,Whiteflies,Low,2,0
OBS-00464,2023-03-30,North_Region,Sandy,Barley,12.7,65.1,10.6,Blight_Spores,Low,0,0
OBS-00465,2022-02-14,East_Region,Loam,Wheat,16.3,53.1,35.5,Beetles,Low,0,0
OBS-00466,2023-02-14,North_Region,Loam,Rice,20.8,69.5,9.5,Whiteflies,Low,0,0
OBS-00467,2023-08-10,Central_Valley,Sandy,Corn,35.1,90.9,5.4,Armyworms,Low,2,0
OBS-00468,2023-03-25,West_Region,Loam,Rice,29.1,48.8,24.5,Armyworms,Medium,4,1
OBS-00469,2023-08-01,North_Region,Silt,Corn,26.1,62.7,12.3,Beetles,Low,3,0
OBS-00470,2023-10-16,East_Region,Silt,Barley,28.7,64.8,24.5,Armyworms,Low,2,0
OBS-00471,2023-11-29,West_Region,Silt,Barley,25.9,63.1,36.8,Beetles,Low,3,0
OBS-00472,2023-01-07,Central_Valley,Clay,Tomato,16.0,61.4,23.6,Aphids,Low,0,0
OBS-00473,2022-06-18,East_Region,Clay,Cotton,10.8,80.0,30.7,Whiteflies,Low,1,0
OBS-00474,2023-03-15,Central_Valley,Silt,Wheat,25.3,82.6,46.8,Whiteflies,Medium,4,1
OBS-00475,2023-06-15,Central_Valley,Silt,Corn,11.8,38.6,5.8,Beetles,Low,3,0
OBS-00476,2022-05-29,North_Region,Loam,Corn,19.4,88.4,1.2,Aphids,Low,2,0
OBS-00477,2022-01-09,North_Region,Clay,Soybean,27.8,45.5,18.3,Armyworms,Low,1,0
OBS-00478,2023-02-27,South_Region,Loam,Cotton,23.9,61.2,22.7,Aphids,Low,2,0
OBS-00479,2022-12-18,South_Region,Clay,Tomato,14.1,63.0,30.1,Armyworms,Low,3,0
OBS-00480,2023-10-21,North_Region,Sandy,Barley,32.4,38.5,11.5,Armyworms,Low,2,0
OBS-00481,2022-04-29,North_Region,Loam,Rice,20.3,94.2,38.0,Beetles,Low,2,0
OBS-00482,2023-09-28,East_Region,Clay,Corn,20.5,83.9,2.9,Blight_Spores,Medium,6,1
OBS-00483,2023-03-31,West_Region,Loam,Rice,23.3,95.0,15.2,Whiteflies,Medium,4,1
OBS-00484,2023-09-02,East_Region,Clay,Cotton,18.0,36.9,41.2,Beetles,Low,1,0
OBS-00485,2022-12-16,South_Region,Clay,Barley,12.2,84.4,38.1,Whiteflies,Low,1,0
OBS-00486,2022-10-05,East_Region,Clay,Soybean,25.5,84.8,23.9,Beetles,Low,3,0
OBS-00487,2023-03-23,Central_Valley,Sandy,Corn,21.1,32.1,10.0,Blight_Spores,Low,1,0
OBS-00488,2022-01-05,West_Region,Clay,Corn,10.7,50.4,19.4,Beetles,Low,1,0
OBS-00489,2022-10-02,Central_Valley,Silt,Tomato,22.0,72.4,31.3,Whiteflies,Low,3,0
OBS-00490,2022-06-21,East_Region,Silt,Wheat,27.1,59.9,22.4,Whiteflies,Low,2,0
OBS-00491,2022-08-27,East_Region,Silt,Soybean,27.9,39.9,13.7,Whiteflies,Low,2,0
OBS-00492,2023-01-26,Central_Valley,Loam,Wheat,20.3,53.3,1.4,Whiteflies,Low,0,0
OBS-00493,2022-04-10,North_Region,Clay,Wheat,25.0,47.2,11.4,Whiteflies,Low,1,0
OBS-00494,2023-06-22,West_Region,Loam,Wheat,32.1,65.4,46.7,Whiteflies,Low,3,0
OBS-00495,2023-01-13,Central_Valley,Clay,Soybean,26.6,56.5,44.4,Whiteflies,Low,3,0
OBS-00496,2023-06-14,West_Region,Loam,Barley,21.5,50.0,10.1,Blight_Spores,Low,1,0
OBS-00497,2022-03-29,North_Region,Loam,Tomato,27.3,35.3,4.2,Blight_Spores,Medium,4,1
OBS-00498,2022-06-13,South_Region,Clay,Rice,28.4,62.8,46.9,Blight_Spores,Low,2,0
OBS-00499,2022-10-28,South_Region,Clay,Wheat,28.3,34.5,14.0,Whiteflies,Low,1,0
OBS-00500,2022-06-19,West_Region,Loam,Soybean,32.1,61.3,43.0,Whiteflies,Low,2,0
OBS-00501,2022-10-15,East_Region,Sandy,Cotton,23.9,76.8,48.1,Beetles,Low,2,0
OBS-00502,2022-03-23,East_Region,Clay,Cotton,18.2,59.3,28.2,Blight_Spores,Low,0,0
OBS-00503,2023-02-24,West_Region,Silt,Wheat,13.1,35.8,35.1,Beetles,Low,1,0
OBS-00504,2022-08-06,Central_Valley,Silt,Tomato,29.4,63.5,25.2,Beetles,Low,2,0
OBS-00505,2023-06-27,Central_Valley,Sandy,Tomato,24.6,73.8,14.0,Armyworms,Low,3,0
OBS-00506,2022-10-24,North_Region,Loam,Corn,25.1,71.4,25.3,Beetles,Medium,4,1
OBS-00507,2023-11-03,North_Region,Clay,Wheat,33.0,60.1,49.5,Aphids,Medium,4,1
OBS-00508,2023-11-07,East_Region,Sandy,Corn,10.6,34.6,45.5,Aphids,Low,0,0
OBS-00509,2022-12-10,North_Region,Sandy,Barley,25.6,84.6,47.0,Beetles,Low,2,0
OBS-00510,2023-08-14,Central_Valley,Silt,Soybean,36.3,49.7,24.5,Armyworms,Low,1,0
OBS-00511,2022-12-26,West_Region,Sandy,Rice,34.8,49.5,11.7,Armyworms,Low,3,0
OBS-00512,2023-05-23,West_Region,Sandy,Wheat,20.3,55.2,26.8,Beetles,Low,2,0
OBS-00513,2022-09-02,South_Region,Loam,Soybean,16.2,62.4,23.8,Whiteflies,Low,0,0
OBS-00514,2022-02-04,Central_Valley,Loam,Corn,33.8,58.6,7.6,Whiteflies,Low,1,0
OBS-00515,2023-08-05,South_Region,Loam,Cotton,32.6,65.5,29.9,Blight_Spores,Low,2,0
OBS-00516,2022-11-11,South_Region,Loam,Corn,20.6,66.1,4.9,Whiteflies,Low,3,0
OBS-00517,2022-02-24,West_Region,Silt,Rice,35.1,38.2,12.5,Blight_Spores,Medium,4,1
